influencer,influencer_topic_num,influencer_topic_name,influencer_positive,influencer_neutral,influencer_negative
Indra Sjafri,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Indra Sjafri,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Indra Sjafri,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Indra Sjafri,29,"bawang, masukkan, gr",0.0,0.0,0.0
Indra Sjafri,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Indra Sjafri,31,"jet, lion, air",0.0,0.0,0.0
Indra Sjafri,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Indra Sjafri,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Indra Sjafri,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Indra Sjafri,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Indra Sjafri,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Indra Sjafri,37,"telenovelena, mom, blm",0.0,0.0,0.0
Indra Sjafri,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Indra Sjafri,39,"mah, teu, kang",0.0,0.0,0.9940333962440491
Indra Sjafri,40,"siauw, felix, skakmat",0.0,0.0,0.0
Indra Sjafri,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Indra Sjafri,42,"2017, polytron, global",0.0,0.0,0.0
Indra Sjafri,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Indra Sjafri,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Indra Sjafri,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Indra Sjafri,46,"cha, eun, ambassador",0.0,0.0,0.0
Indra Sjafri,47,"axioo, diakui, asli",0.0,0.0,0.0
Indra Sjafri,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Indra Sjafri,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Indra Sjafri,50,"qr, livin, kopi",0.0,0.0,0.0
Indra Sjafri,51,"australia, bekti, pindah",0.0,0.0,0.0
Indra Sjafri,52,"ampat, tambang, raja",0.0,0.0,0.0
Indra Sjafri,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Indra Sjafri,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Indra Sjafri,55,"posted, photo, just",0.0,0.0,0.0
Indra Sjafri,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Indra Sjafri,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Indra Sjafri,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Wahyu Nayaka,-1,"yg, indonesia, brand",0.8818938334782919,0.966605177292457,0.9090353101491928
Wahyu Nayaka,0,"the, and, to",0.7693126797676086,0.9980711340904236,0.0
Wahyu Nayaka,1,"diskon, brand, promo",0.8636819124221802,0.9671831707159678,0.9838520884513855
Wahyu Nayaka,2,"yg, ga, aja",0.957943320274353,0.91774582862854,0.9555694460868835
Wahyu Nayaka,3,"chef, zahra, gozali",0.0,0.9985577662785848,0.0
Wahyu Nayaka,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Wahyu Nayaka,5,"habib, ustadz, ust",0.0,0.0,0.0
Wahyu Nayaka,6,"de, la, su",0.0,0.0,0.0
Wahyu Nayaka,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Wahyu Nayaka,8,"award, penghargaan, best",0.0,0.0,0.0
Wahyu Nayaka,9,"sibungbung, miawaug, jess",0.0,0.6808854341506958,0.0
Wahyu Nayaka,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Wahyu Nayaka,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Wahyu Nayaka,12,"bernapas, rip, dewa",0.0,0.0,0.0
Wahyu Nayaka,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Wahyu Nayaka,14,"ni, nak, tu",0.0,0.0,0.0
Wahyu Nayaka,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Wahyu Nayaka,16,"kh, nafis, cholil",0.0,0.0,0.0
Wahyu Nayaka,17,"tingting, ayu, iki",0.4982379376888275,0.9101526737213135,0.0
Wahyu Nayaka,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Wahyu Nayaka,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Wahyu Nayaka,20,"chika, kinsky, yumi",0.0,0.0,0.0
Wahyu Nayaka,21,"kau, nagara, wira",0.0,0.0,0.0
Wahyu Nayaka,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Wahyu Nayaka,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Wahyu Nayaka,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Wahyu Nayaka,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Wahyu Nayaka,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Wahyu Nayaka,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Wahyu Nayaka,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Wahyu Nayaka,29,"bawang, masukkan, gr",0.0,0.0,0.0
Wahyu Nayaka,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Wahyu Nayaka,31,"jet, lion, air",0.0,0.0,0.0
Wahyu Nayaka,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Wahyu Nayaka,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Wahyu Nayaka,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Wahyu Nayaka,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Wahyu Nayaka,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Wahyu Nayaka,37,"telenovelena, mom, blm",0.0,0.0,0.0
Wahyu Nayaka,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Wahyu Nayaka,39,"mah, teu, kang",0.0,0.0,0.0
Wahyu Nayaka,40,"siauw, felix, skakmat",0.0,0.0,0.0
Wahyu Nayaka,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Wahyu Nayaka,42,"2017, polytron, global",0.0,0.0,0.0
Wahyu Nayaka,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Wahyu Nayaka,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Wahyu Nayaka,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Wahyu Nayaka,46,"cha, eun, ambassador",0.0,0.0,0.0
Wahyu Nayaka,47,"axioo, diakui, asli",0.0,0.0,0.0
Wahyu Nayaka,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Wahyu Nayaka,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Wahyu Nayaka,50,"qr, livin, kopi",0.0,0.0,0.0
Wahyu Nayaka,51,"australia, bekti, pindah",0.0,0.0,0.0
Wahyu Nayaka,52,"ampat, tambang, raja",0.0,0.0,0.0
Wahyu Nayaka,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Wahyu Nayaka,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Wahyu Nayaka,55,"posted, photo, just",0.0,0.0,0.0
Wahyu Nayaka,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Wahyu Nayaka,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Wahyu Nayaka,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Ahsan Hendra,-1,"yg, indonesia, brand",0.9341926362779406,0.9058495644600161,0.8932553949179473
Ahsan Hendra,0,"the, and, to",0.9028834917328574,0.87682158606393,0.8886107206344604
Ahsan Hendra,1,"diskon, brand, promo",0.9799638390541077,0.995868581533432,0.0
Ahsan Hendra,2,"yg, ga, aja",0.947756963116782,0.8895941717284066,0.8948863595724106
Ahsan Hendra,3,"chef, zahra, gozali",0.8798510432243347,0.965193811390135,0.0
Ahsan Hendra,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Ahsan Hendra,5,"habib, ustadz, ust",0.8409048914909363,0.0,0.0
Ahsan Hendra,6,"de, la, su",0.0,0.0,0.0
Ahsan Hendra,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Ahsan Hendra,8,"award, penghargaan, best",0.0,0.0,0.0
Ahsan Hendra,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Ahsan Hendra,10,"isyana, sarasvati, seno",0.9946607947349548,0.9770098924636841,0.0
Ahsan Hendra,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Ahsan Hendra,12,"bernapas, rip, dewa",0.0,0.0,0.0
Ahsan Hendra,13,"高仿包包, 时尚, 衣服",0.7285885214805603,0.0,0.0
Ahsan Hendra,14,"ni, nak, tu",0.9853635430335999,0.975999504327774,0.9947264194488525
Ahsan Hendra,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Ahsan Hendra,16,"kh, nafis, cholil",0.0,0.0,0.0
Ahsan Hendra,17,"tingting, ayu, iki",0.0,0.9952072501182556,0.0
Ahsan Hendra,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Ahsan Hendra,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Ahsan Hendra,20,"chika, kinsky, yumi",0.0,0.0,0.0
Ahsan Hendra,21,"kau, nagara, wira",0.0,0.0,0.0
Ahsan Hendra,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Ahsan Hendra,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Ahsan Hendra,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Ahsan Hendra,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Ahsan Hendra,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Ahsan Hendra,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Ahsan Hendra,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Ahsan Hendra,29,"bawang, masukkan, gr",0.0,0.0,0.0
Ahsan Hendra,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Ahsan Hendra,31,"jet, lion, air",0.0,0.0,0.0
Ahsan Hendra,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Ahsan Hendra,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Ahsan Hendra,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Ahsan Hendra,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Ahsan Hendra,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Ahsan Hendra,37,"telenovelena, mom, blm",0.0,0.0,0.0
Ahsan Hendra,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Ahsan Hendra,39,"mah, teu, kang",0.0,0.0,0.0
Ahsan Hendra,40,"siauw, felix, skakmat",0.0,0.0,0.0
Ahsan Hendra,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Ahsan Hendra,42,"2017, polytron, global",0.0,0.0,0.0
Ahsan Hendra,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Ahsan Hendra,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Ahsan Hendra,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Ahsan Hendra,46,"cha, eun, ambassador",0.7547727227210999,0.0,0.0
Ahsan Hendra,47,"axioo, diakui, asli",0.0,0.0,0.0
Ahsan Hendra,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Ahsan Hendra,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Ahsan Hendra,50,"qr, livin, kopi",0.0,0.0,0.0
Ahsan Hendra,51,"australia, bekti, pindah",0.0,0.0,0.0
Ahsan Hendra,52,"ampat, tambang, raja",0.0,0.0,0.0
Ahsan Hendra,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Ahsan Hendra,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Ahsan Hendra,55,"posted, photo, just",0.0,0.0,0.0
Ahsan Hendra,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Ahsan Hendra,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Ahsan Hendra,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Aprilia Manganang,-1,"yg, indonesia, brand",0.8626713752746582,0.9432598682849304,0.8898724913597107
Aprilia Manganang,0,"the, and, to",0.8940596797249534,0.8288197964429855,0.8960946321487426
Aprilia Manganang,1,"diskon, brand, promo",0.0,0.9901426831881205,0.0
Aprilia Manganang,2,"yg, ga, aja",0.0,0.0,0.9790467321872711
Aprilia Manganang,3,"chef, zahra, gozali",0.0,0.0,0.0
Aprilia Manganang,4,"dennysantoso, indonesia, tarikuang",0.0,0.9645762145519257,0.0
Aprilia Manganang,5,"habib, ustadz, ust",0.0,0.0,0.0
Aprilia Manganang,6,"de, la, su",0.0,0.9967878460884094,0.0
Aprilia Manganang,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Aprilia Manganang,8,"award, penghargaan, best",0.0,0.0,0.0
Aprilia Manganang,9,"sibungbung, miawaug, jess",0.0,0.0,0.991614818572998
Aprilia Manganang,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Aprilia Manganang,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Aprilia Manganang,12,"bernapas, rip, dewa",0.0,0.0,0.0
Aprilia Manganang,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Aprilia Manganang,14,"ni, nak, tu",0.0,0.0,0.0
Aprilia Manganang,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Aprilia Manganang,16,"kh, nafis, cholil",0.0,0.0,0.0
Aprilia Manganang,17,"tingting, ayu, iki",0.0,0.986688643693924,0.0
Aprilia Manganang,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Aprilia Manganang,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Aprilia Manganang,20,"chika, kinsky, yumi",0.0,0.0,0.0
Aprilia Manganang,21,"kau, nagara, wira",0.0,0.0,0.0
Aprilia Manganang,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Aprilia Manganang,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Aprilia Manganang,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Aprilia Manganang,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Aprilia Manganang,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Aprilia Manganang,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Aprilia Manganang,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Aprilia Manganang,29,"bawang, masukkan, gr",0.0,0.0,0.0
Aprilia Manganang,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Aprilia Manganang,31,"jet, lion, air",0.0,0.0,0.0
Aprilia Manganang,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Aprilia Manganang,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Aprilia Manganang,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Aprilia Manganang,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Aprilia Manganang,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Aprilia Manganang,37,"telenovelena, mom, blm",0.0,0.0,0.0
Aprilia Manganang,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Aprilia Manganang,39,"mah, teu, kang",0.0,0.0,0.5006014108657837
Aprilia Manganang,40,"siauw, felix, skakmat",0.0,0.0,0.0
Aprilia Manganang,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Aprilia Manganang,42,"2017, polytron, global",0.0,0.0,0.0
Aprilia Manganang,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Aprilia Manganang,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Aprilia Manganang,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Aprilia Manganang,46,"cha, eun, ambassador",0.0,0.0,0.0
Aprilia Manganang,47,"axioo, diakui, asli",0.0,0.0,0.0
Aprilia Manganang,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Aprilia Manganang,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Aprilia Manganang,50,"qr, livin, kopi",0.0,0.0,0.0
Aprilia Manganang,51,"australia, bekti, pindah",0.0,0.0,0.0
Aprilia Manganang,52,"ampat, tambang, raja",0.0,0.0,0.0
Aprilia Manganang,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Aprilia Manganang,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Aprilia Manganang,55,"posted, photo, just",0.0,0.0,0.0
Aprilia Manganang,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Aprilia Manganang,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Aprilia Manganang,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Zohri Lalu,-1,"yg, indonesia, brand",0.8211405674616495,0.9858596537794385,0.7699074074625969
Zohri Lalu,0,"the, and, to",0.8833168745040894,0.9843670328458151,0.0
Zohri Lalu,1,"diskon, brand, promo",0.0,0.9845157153904438,0.5764143466949463
Zohri Lalu,2,"yg, ga, aja",0.8148160576820374,0.9360143144925436,0.7840656638145447
Zohri Lalu,3,"chef, zahra, gozali",0.8311295509338379,0.9931391575668431,0.9957791566848755
Zohri Lalu,4,"dennysantoso, indonesia, tarikuang",0.0,0.9927725046873093,0.0
Zohri Lalu,5,"habib, ustadz, ust",0.0,0.0,0.0
Zohri Lalu,6,"de, la, su",0.9162931084632874,0.0,0.0
Zohri Lalu,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Zohri Lalu,8,"award, penghargaan, best",0.0,0.0,0.0
Zohri Lalu,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Zohri Lalu,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Zohri Lalu,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Zohri Lalu,12,"bernapas, rip, dewa",0.0,0.0,0.0
Zohri Lalu,13,"高仿包包, 时尚, 衣服",0.0,0.9764248132705688,0.0
Zohri Lalu,14,"ni, nak, tu",0.0,0.6019102931022644,0.9852858185768127
Zohri Lalu,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Zohri Lalu,16,"kh, nafis, cholil",0.0,0.0,0.0
Zohri Lalu,17,"tingting, ayu, iki",0.0,0.5690229535102844,0.9987545609474182
Zohri Lalu,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Zohri Lalu,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Zohri Lalu,20,"chika, kinsky, yumi",0.0,0.0,0.0
Zohri Lalu,21,"kau, nagara, wira",0.0,0.0,0.0
Zohri Lalu,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Zohri Lalu,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Zohri Lalu,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Zohri Lalu,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Zohri Lalu,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Zohri Lalu,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Zohri Lalu,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Zohri Lalu,29,"bawang, masukkan, gr",0.0,0.0,0.0
Zohri Lalu,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Zohri Lalu,31,"jet, lion, air",0.0,0.0,0.0
Zohri Lalu,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Zohri Lalu,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Zohri Lalu,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Zohri Lalu,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Zohri Lalu,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Zohri Lalu,37,"telenovelena, mom, blm",0.0,0.0,0.0
Zohri Lalu,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Zohri Lalu,39,"mah, teu, kang",0.0,0.0,0.0
Zohri Lalu,40,"siauw, felix, skakmat",0.0,0.0,0.0
Zohri Lalu,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Zohri Lalu,42,"2017, polytron, global",0.0,0.0,0.0
Zohri Lalu,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Zohri Lalu,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Zohri Lalu,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Zohri Lalu,46,"cha, eun, ambassador",0.0,0.0,0.0
Zohri Lalu,47,"axioo, diakui, asli",0.0,0.0,0.0
Zohri Lalu,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Zohri Lalu,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Zohri Lalu,50,"qr, livin, kopi",0.0,0.0,0.0
Zohri Lalu,51,"australia, bekti, pindah",0.0,0.0,0.0
Zohri Lalu,52,"ampat, tambang, raja",0.0,0.0,0.0
Zohri Lalu,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Zohri Lalu,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Zohri Lalu,55,"posted, photo, just",0.0,0.0,0.0
Zohri Lalu,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Zohri Lalu,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Zohri Lalu,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Bryan Domani,-1,"yg, indonesia, brand",0.9177758238817516,0.6280359050683808,0.8616996121903261
Bryan Domani,0,"the, and, to",0.9262837597302028,0.3317724068959554,0.70907062292099
Bryan Domani,1,"diskon, brand, promo",0.9964568018913269,0.9895472327868143,0.0
Bryan Domani,2,"yg, ga, aja",0.9086225293576717,0.7369521750557807,0.8676889836788177
Bryan Domani,3,"chef, zahra, gozali",0.9951450675725937,0.7422600388526917,0.94242924451828
Bryan Domani,4,"dennysantoso, indonesia, tarikuang",0.9940508902072906,0.0,0.0
Bryan Domani,5,"habib, ustadz, ust",0.0,0.0,0.0
Bryan Domani,6,"de, la, su",0.970195084810257,0.7193280160427094,0.0
Bryan Domani,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Bryan Domani,8,"award, penghargaan, best",0.0,0.0,0.0
Bryan Domani,9,"sibungbung, miawaug, jess",0.9985211491584778,0.4785350114107132,0.8520811796188354
Bryan Domani,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Bryan Domani,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Bryan Domani,12,"bernapas, rip, dewa",0.0,0.0,0.0
Bryan Domani,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Bryan Domani,14,"ni, nak, tu",0.0,0.0,0.0
Bryan Domani,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Bryan Domani,16,"kh, nafis, cholil",0.0,0.0,0.0
Bryan Domani,17,"tingting, ayu, iki",0.0,0.0,0.0
Bryan Domani,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Bryan Domani,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Bryan Domani,20,"chika, kinsky, yumi",0.0,0.0,0.0
Bryan Domani,21,"kau, nagara, wira",0.0,0.0,0.0
Bryan Domani,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Bryan Domani,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Bryan Domani,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Bryan Domani,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Bryan Domani,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Bryan Domani,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Bryan Domani,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Bryan Domani,29,"bawang, masukkan, gr",0.0,0.0,0.0
Bryan Domani,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Bryan Domani,31,"jet, lion, air",0.0,0.0,0.0
Bryan Domani,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Bryan Domani,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Bryan Domani,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Bryan Domani,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Bryan Domani,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Bryan Domani,37,"telenovelena, mom, blm",0.0,0.0,0.0
Bryan Domani,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Bryan Domani,39,"mah, teu, kang",0.0,0.0,0.0
Bryan Domani,40,"siauw, felix, skakmat",0.0,0.0,0.0
Bryan Domani,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Bryan Domani,42,"2017, polytron, global",0.0,0.0,0.0
Bryan Domani,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Bryan Domani,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Bryan Domani,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Bryan Domani,46,"cha, eun, ambassador",0.0,0.0,0.0
Bryan Domani,47,"axioo, diakui, asli",0.0,0.0,0.0
Bryan Domani,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Bryan Domani,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Bryan Domani,50,"qr, livin, kopi",0.0,0.0,0.0
Bryan Domani,51,"australia, bekti, pindah",0.0,0.0,0.0
Bryan Domani,52,"ampat, tambang, raja",0.0,0.0,0.0
Bryan Domani,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Bryan Domani,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Bryan Domani,55,"posted, photo, just",0.0,0.0,0.0
Bryan Domani,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Bryan Domani,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Bryan Domani,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Yasa Singgih,-1,"yg, indonesia, brand",0.9450517807688031,0.9458558162053426,0.964630337861868
Yasa Singgih,0,"the, and, to",0.8954095045725504,0.9940165877342224,0.6601479450861613
Yasa Singgih,1,"diskon, brand, promo",0.8859466910362244,0.9875840346018473,0.9934413433074951
Yasa Singgih,2,"yg, ga, aja",0.9913757046063741,0.9184373418490092,0.9943458437919617
Yasa Singgih,3,"chef, zahra, gozali",0.8754462088857379,0.9358194363422883,0.9865399996439616
Yasa Singgih,4,"dennysantoso, indonesia, tarikuang",0.9034166932106018,0.9486423645700727,0.9028761982917786
Yasa Singgih,5,"habib, ustadz, ust",0.0,0.0,0.0
Yasa Singgih,6,"de, la, su",0.0,0.0,0.0
Yasa Singgih,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Yasa Singgih,8,"award, penghargaan, best",0.0,0.0,0.0
Yasa Singgih,9,"sibungbung, miawaug, jess",0.9885444045066833,0.0,0.0
Yasa Singgih,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Yasa Singgih,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Yasa Singgih,12,"bernapas, rip, dewa",0.0,0.0,0.0
