,influencer_name,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,influencer,topic-1_influencer_negative,topic0_influencer_negative,topic1_influencer_negative,topic2_influencer_negative,topic3_influencer_negative,topic4_influencer_negative,topic5_influencer_negative,topic6_influencer_negative,topic7_influencer_negative,topic8_influencer_negative,topic-1_influencer_neutral,topic0_influencer_neutral,topic1_influencer_neutral,topic2_influencer_neutral,topic3_influencer_neutral,topic4_influencer_neutral,topic5_influencer_neutral,topic6_influencer_neutral,topic7_influencer_neutral,topic8_influencer_neutral,topic-1_influencer_positive,topic0_influencer_positive,topic1_influencer_positive,topic2_influencer_positive,topic3_influencer_positive,topic4_influencer_positive,topic5_influencer_positive,topic6_influencer_positive,topic7_influencer_positive,topic8_influencer_positive
81,Andhika Diskartes,-0.02915823,0.07259802,0.14679253,0.38101915,0.09022649,-0.004255096,-0.1796712,0.3911584,Andhika Diskartes,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.8688715947301764,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.9504595370963216,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951,0.8843084871768951
82,Raden Rauf,0.14073555,-0.070322916,0.0074634776,0.18295401,-0.14891955,0.17690311,-0.23262182,0.32879642,Raden Rauf,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.947412121295929,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.7530360206657526,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085,0.9133710446881085
83,Sandy Firmansyah,-0.008127607,0.0741681,0.06676897,0.44312105,0.051927704,-0.00030143186,-0.20611385,0.33220202,Sandy Firmansyah,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9569697976112366,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9512393396833668,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373,0.9661819140116373
84,Jouska,-0.027511183,0.07144206,0.14889053,0.35621896,0.09074095,-0.005535106,-0.1712045,0.38252956,Jouska,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.9769322780462412,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.835916002591451,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069,0.8724857866764069
85,Fellexandro Ruby,-0.016565725,0.07026142,0.06579636,0.45957538,0.05476952,-0.0005467944,-0.20591812,0.3327476,Fellexandro Ruby,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8915939764543013,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8789640078621526,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208,0.8865593419625208
86,Denny Santoso,0.14073555,-0.070322916,0.0074634776,0.18295401,-0.14891955,0.17690311,-0.23262182,0.32879642,Denny Santoso,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9216363243028229,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9374311214143579,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815,0.9397511358918815
87,Vincent Raditya,-0.06166729,-0.010746619,0.016049623,0.24810474,0.033543102,0.0041566887,-0.056639794,0.101729274,Vincent Raditya,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9401468634605408,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.9402052195448625,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664,0.7871696523257664
88,Christian Sugiono,-0.009108838,0.07611855,0.06971272,0.45889324,0.05354635,0.00057233125,-0.21219693,0.3432796,Christian Sugiono,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9069952573627234,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9009003035227457,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504,0.9273594998922504
89,Hanifa Ambadar,-0.019420266,0.07045541,0.06732804,0.4737753,0.056548204,-0.00011360645,-0.20968442,0.33978245,Hanifa Ambadar,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9569488763809204,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9748011708259583,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994,0.9252198189496994
90,Rendy Saputra,0.14073555,-0.070322916,0.0074634776,0.18295401,-0.14891955,0.17690311,-0.23262182,0.32879642,Rendy Saputra,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9130592467263341,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.9293992975178886,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981,0.888032078742981
91,Agung Hapsah,-0.06452164,-0.0064219916,0.021127187,0.2510265,0.03331676,0.006309191,-0.05356429,0.104769945,Agung Hapsah,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.8933580666780472,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9186036456376314,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807,0.9063601926449807
92,Irfan Amalee,-0.007012725,0.07441523,0.06601763,0.42756632,0.04997527,-0.0002807863,-0.19959211,0.3231867,Irfan Amalee,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.9194716486063871,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.964742897161797,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624,0.9185125252062624
93,Sibungbung,0.04198188,0.012365378,-0.07513414,0.36148655,-0.095722705,0.12294082,-0.22645055,0.29215735,Sibungbung,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9184916096848327,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9039750857786699,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363,0.9199274068009363
94,Nana Koot,0.04017179,0.012099646,-0.07509597,0.37920067,-0.09637736,0.12620312,-0.23303948,0.30274945,Nana Koot,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.9358404187692536,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.8514259642568128,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634,0.9362717858382634
95,Vindy Lee,-0.06820591,-0.0073048985,0.021869546,0.26627705,0.03540963,0.0064596245,-0.057232764,0.11093101,Vindy Lee,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.9062267558442222,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.8456939829970306,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265,0.9273959547281265
96,Chef Arnold,-0.06694565,-0.0072574634,0.021386763,0.26151237,0.034787647,0.006304683,-0.056278683,0.108911574,Chef Arnold,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.9078206680715084,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.874062880164101,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277,0.9150685392893277
97,Farah Quinn,-0.067394465,-0.00696647,0.021835465,0.26266256,0.034895573,0.006485014,-0.0562547,0.109524265,Farah Quinn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.8770779073238373,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885,0.9842208325862885
98,William Gozali,-0.064845234,-0.0069671767,0.020772014,0.2531963,0.0336731,0.0061323144,-0.054439,0.10547284,William Gozali,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.8645596419061933,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9741317214222129,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861,0.9010742658223861
99,Chandra Yudasswara,-0.067605026,-0.006965272,0.021924328,0.2634424,0.034996122,0.00651461,-0.05640333,0.109858505,Chandra Yudasswara,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.8755405909485288,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9200409985660167,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017,0.9348415851593017
100,Devina Hermawan,-0.06113448,-0.00093421247,0.025480848,0.2052742,0.02633401,-0.0045264424,-0.04028219,0.092813335,Devina Hermawan,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9269647342818124,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9243100987802638,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561,0.9463945788996561
101,Yuda Bustara,-0.060810998,-0.0067962725,0.019243708,0.23791033,0.031675044,0.005644081,-0.05136237,0.09900185,Yuda Bustara,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.8682326078414917,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.9406749379466957,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064,0.8916864345471064
102,Tasya Farasya,-0.061486308,-0.0090307575,0.01751661,0.2443859,0.03282329,0.004829147,-0.054483578,0.100848086,Tasya Farasya,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.8979398595790068,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.932085796606307,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062,0.9187252747290062
103,Bara Pattiradjawane,-0.058205497,-0.0022735288,0.02279482,0.20421755,0.026487606,-0.001478291,-0.04117068,0.09011817,Bara Pattiradjawane,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.8966957468252915,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9126796214668839,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737,0.9317472290992737
104,My Fun FooDiary,0.04074749,0.011799939,-0.07575228,0.38099667,-0.09706933,0.12701696,-0.23459285,0.3044082,My Fun FooDiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053,0.997620165348053
105,Kadek Arini,-0.05890356,-0.010119697,0.01546094,0.23672749,0.03198621,0.0040294593,-0.053929724,0.09711984,Kadek Arini,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.8915246354567038,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.9454705823551525,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687,0.891742425837687
106,Vina Muliana,-0.05456222,-0.011830911,0.012112701,0.22364284,0.030535193,0.002733712,-0.052857935,0.09081178,Vina Muliana,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9499166179448366,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.9335180421670278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278,0.8808680120213278
107,Marischka Prudence,-0.06310718,-0.0106609445,0.016726952,0.25330013,0.034202136,0.0043905685,-0.05756461,0.10398814,Marischka Prudence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Trinity Traveler,-0.05355843,-0.009702185,0.013798536,0.21581021,0.029336473,0.0032606432,-0.04966268,0.088620305,Trinity Traveler,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9169173531415986,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9364594537019729,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639,0.9244603992894639
109,Adrian Maulana,-0.06641843,-0.0106398,0.018126473,0.2655601,0.03578257,0.004856921,-0.059899163,0.109243624,Adrian Maulana,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9939644932746887,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9245308563113213,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404,0.9682958245277404
110,Backpacker Tampan,-0.05497572,-0.009708015,0.014376637,0.22109702,0.030015728,0.0034621032,-0.05067811,0.09086937,Backpacker Tampan,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8588999311129252,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.8706433044539558,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459,0.9502132774513459
111,Oki Setiana Dewi,-0.0680066,-0.010597654,0.018826492,0.27138343,0.036528777,0.0050936053,-0.060981058,0.111753225,Oki Setiana Dewi,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9971528649330139,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.9860213481717639,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515,0.8748191595077515
112,Jess no Limit,-0.057020903,-0.006691359,0.017757867,0.2236482,0.029818432,0.0051627737,-0.048537668,0.0929417,Jess no Limit,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.9081129275617146,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8940831653773784,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835,0.8588236476693835
113,MiawAug,-0.062041923,-0.0065033846,0.020020185,0.24196176,0.032157402,0.0059333025,-0.051893458,0.10085693,MiawAug,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8134506903588772,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.8649588422133372,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714,0.9408865792410714
114,Windah Basudara,-0.054351874,-0.008111763,0.015553655,0.25801355,0.031661164,0.012522609,-0.06450772,0.11393637,Windah Basudara,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9254688136982467,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9161283989747365,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176,0.9196975926558176
115,Jonathan Liandi,-0.059886083,-0.0071562165,0.01853453,0.23511446,0.031364202,0.0053699054,-0.05112856,0.097656325,Jonathan Liandi,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.8863710975646972,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.9510813260950693,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565,0.8470682853034565
116,BTR Zuxxy,-0.059964463,-0.008570077,0.017296247,0.23791601,0.031923387,0.0048060236,-0.052854855,0.09826996,BTR Zuxxy,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.8847720220685005,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.9540439826069456,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695,0.8975593539384695
117,EVOS Reza,-0.06413523,-0.009646464,0.01806751,0.25531685,0.03432098,0.004945064,-0.057098594,0.10527118,EVOS Reza,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.9448018177695896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.908633031294896,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049,0.8538237252543049
118,Donkey,-0.04947997,-0.008315041,0.013410328,0.24971281,0.029977567,0.01366592,-0.06492433,0.11187366,Donkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.9117383241653443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Kayes,-0.06136184,-0.0073032156,0.019058364,0.25532907,0.033034254,0.008374156,-0.057974808,0.10861276,Kayes,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9154825210571289,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9143243511517842,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437,0.9345308343569437
120,Oura Gaming,-0.06391171,-0.007086333,0.020293683,0.25744614,0.033741094,0.007435411,-0.056830525,0.1084671,Oura Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,BTR Luxxy,-0.05179378,-0.0067329193,0.015707081,0.19971702,0.026677078,0.0019504211,-0.044002756,0.083740436,BTR Luxxy,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.8862598589488438,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.9355847682271685,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066,0.8560483461740066
